id,value,altitude,measurementId
1877,17.31907,167.5,6
1878,17.34882,167.1,6
1879,17.37858,166.6,6
1880,17.4055,166.2,6
1881,17.42959,166.0,6
1882,17.45085,165.5,6
1883,17.47352,165.5,6
1884,17.49336,165.3,6
1885,17.51179,164.8,6
1886,17.52738,164.4,6
1887,17.54297,163.8,6
1888,17.55856,163.4,6
1889,17.57699,163.0,6
1890,17.59541,162.5,6
1891,17.611,161.9,6
1892,17.62801,161.2,6
1893,17.64644,160.4,6
1894,17.67054,159.9,6
1895,17.69748,159.1,6
1896,17.72583,158.5,6
1897,17.75136,157.8,6
1898,17.77404,157.4,6
1899,17.79389,157.0,6
1900,17.81516,156.8,6
1901,17.83502,156.5,6
1902,17.85345,155.9,6
1903,17.86763,155.4,6
1904,17.87898,154.5,6
1905,17.88891,153.9,6
1906,17.90025,153.3,6
1907,17.91302,153.0,6
1908,17.92295,152.5,6
1909,17.93004,151.8,6
1910,17.93288,150.8,6
1911,17.93571,150.4,6
1912,17.93997,149.6,6
1913,17.94848,149.0,6
1914,17.95841,148.2,6
1915,17.95983,147.8,6
1916,17.95699,147.5,6
1917,17.95131,147.1,6
1918,17.94706,146.8,6
1919,17.9428,146.3,6
1920,17.93429,145.7,6
1921,17.9272,145.2,6
1922,17.92011,144.7,6
1923,17.91727,144.3,6
1924,17.91869,143.7,6
1925,17.91727,143.1,6
1926,17.91586,142.5,6
1927,17.91444,142.0,6
1928,17.91586,141.4,6
1929,17.91302,141.0,6
1930,17.90876,140.6,6
1931,17.90451,140.1,6
1932,17.90167,139.6,6
1933,17.90167,139.1,6
1934,17.89884,138.7,6
1935,17.89458,138.2,6
1936,17.89033,137.6,6
1937,17.88749,137.2,6
1938,17.88465,136.6,6
1939,17.88182,135.9,6
1940,17.88182,135.7,6
1941,17.88182,134.8,6
1942,17.87898,134.2,6
1943,17.87756,133.6,6
1944,17.87614,133.3,6
1945,17.88182,133.0,6
1946,17.88607,132.4,6
1947,17.88891,131.9,6
1948,17.88891,131.2,6
1949,17.89033,130.5,6
1950,17.89458,129.8,6
1951,17.896,129.1,6
1952,17.89458,128.7,6
1953,17.89316,128.1,6
1954,17.89458,127.5,6
1955,17.89458,126.9,6
1956,17.896,126.6,6
1957,17.89884,125.80000000000001,6
1958,17.90309,125.5,6
1959,17.90876,125.19999999999999,6
1960,17.9116,125.0,6
1961,17.91302,124.69999999999999,6
1962,17.91444,124.30000000000001,6
1963,17.91869,124.0,6
1964,17.9272,123.6,6
1965,17.93571,123.19999999999999,6
1966,17.94706,122.80000000000001,6
1967,17.95841,122.5,6
1968,17.96834,122.4,6
1969,17.97543,122.19999999999999,6
1970,17.98252,121.9,6
1971,17.98961,121.5,6
1972,17.99529,121.1,6
1973,17.99671,120.6,6
1974,17.99529,120.1,6
1975,17.99387,119.80000000000001,6
1976,17.99529,119.4,6
1977,17.99671,118.9,6
1978,17.99103,118.4,6
1979,17.98394,117.9,6
1980,17.97827,117.4,6
1981,17.97117,116.9,6
1982,17.96408,116.5,6
1983,17.95699,116.0,6
1984,17.95415,115.4,6
1985,17.94848,114.6,6
1986,17.94139,113.7,6
1987,17.93571,112.9,6
1988,17.93288,112.2,6
1989,17.92437,111.8,6
1990,17.91586,111.4,6
1991,17.9116,110.9,6
1992,17.90735,110.5,6
1993,17.90167,110.0,6
1994,17.89884,109.4,6
1995,17.89884,109.0,6
1996,17.89884,108.5,6
1997,17.89742,108.0,6
1998,17.89458,107.6,6
1999,17.89174,107.1,6
2000,17.89033,106.7,6
2001,17.89174,106.3,6
2002,17.89174,106.0,6
2003,17.89033,105.6,6
2004,17.88891,105.2,6
2005,17.88891,104.7,6
2006,17.89174,103.9,6
2007,17.89884,103.3,6
2008,17.90451,102.7,6
2009,17.90876,102.1,6
2010,17.9116,101.6,6
2011,17.91444,101.1,6
2012,17.91727,100.6,6
2013,17.92153,100.0,6
2014,17.92578,99.3,6
2015,17.93146,98.8,6
2016,17.93713,98.4,6
2017,17.93997,98.1,6
2018,17.94139,97.8,6
2019,17.94564,97.2,6
2020,17.94564,96.6,6
2021,17.94848,96.2,6
2022,17.95131,95.6,6
2023,17.95273,95.3,6
2024,17.95131,95.0,6
2025,17.9499,94.8,6
2026,17.94564,94.2,6
2027,17.94139,93.6,6
2028,17.93855,93.1,6
2029,17.93429,92.4,6
2030,17.93429,92.0,6
2031,17.93429,91.3,6
2032,17.93429,90.8,6
2033,17.93713,90.1,6
2034,17.94139,89.7,6
2035,17.94848,89.3,6
2036,17.95557,88.7,6
2037,17.96124,88.1,6
2038,17.96975,87.5,6
2039,17.97401,86.7,6
2040,17.97827,86.2,6
2041,17.98394,85.7,6
2042,17.98819,85.3,6
2043,17.99387,84.7,6
2044,17.99812,84.3,6
2045,18.00096,83.9,6
2046,18.00238,83.3,6
2047,18.00522,82.8,6
2048,18.00805,82.3,6
2049,18.01089,82.0,6
2050,18.01515,81.3,6
2051,18.01373,80.5,6
2052,18.01089,79.9,6
2053,18.00947,79.3,6
2054,18.00664,78.6,6
2055,18.00664,78.3,6
2056,18.00522,77.7,6
2057,18.00238,77.0,6
2058,17.99954,76.4,6
2059,17.99812,75.9,6
2060,17.99812,75.4,6
2061,17.99954,75.1,6
2062,18.00096,74.6,6
2063,18.00238,74.2,6
2064,18.0038,73.6,6
2065,18.00664,73.1,6
2066,18.00805,72.6,6
2067,18.01231,72.1,6
2068,18.01515,71.7,6
2069,18.0194,71.3,6
2070,18.02224,70.8,6
2071,18.02366,70.4,6
2072,18.0265,69.9,6
2073,18.03075,69.4,6
2074,18.03926,69.0,6
2075,18.04778,68.3,6
2076,18.05771,67.9,6
2077,18.06622,67.6,6
2078,18.07899,67.2,6
2079,18.09318,66.9,6
2080,18.10879,66.2,6
2081,18.12581,65.7,6
2082,18.14142,65.2,6
2083,18.15703,64.6,6
2084,18.17264,64.1,6
2085,18.18967,63.400000000000006,6
2086,18.20812,62.900000000000006,6
2087,18.22515,62.400000000000006,6
2088,18.24076,61.900000000000006,6
2089,18.25638,61.400000000000006,6
2090,18.27057,60.900000000000006,6
2091,18.28476,60.400000000000006,6
2092,18.29612,59.8,6
2093,18.30748,59.400000000000006,6
2094,18.31883,58.8,6
2095,18.33161,58.3,6
2096,18.34297,58.0,6
2097,18.35432,57.599999999999994,6
2098,18.3671,57.2,6
2099,18.3813,56.8,6
2100,18.39408,56.2,6
2101,18.4026,55.599999999999994,6
2102,18.40969,55.0,6
2103,18.41679,54.5,6
2104,18.42673,54.099999999999994,6
2105,18.43951,53.7,6
2106,18.45087,53.0,6
2107,18.46081,52.5,6
2108,18.46933,52.0,6
2109,18.47928,51.5,6
2110,18.48922,51.0,6
2111,18.4949,50.4,6
2112,18.49916,50.0,6
2113,18.50342,49.5,6
2114,18.50342,49.1,6
2115,18.50342,48.8,6
2116,18.50484,48.4,6
2117,18.50768,48.1,6
2118,18.51052,47.7,6
2119,18.51194,47.1,6
2120,18.51762,46.6,6
2121,18.52472,46.1,6
2122,18.53466,45.7,6
2123,18.54461,45.1,6
2124,18.55313,44.5,6
2125,18.56165,43.9,6
2126,18.56875,43.2,6
2127,18.57444,42.7,6
2128,18.58012,42.3,6
2129,18.58722,41.8,6
2130,18.59574,41.2,6
2131,18.60285,40.7,6
2132,18.60995,40.0,6
2133,18.61705,39.3,6
2134,18.62273,38.8,6
2135,18.62558,38.3,6
2136,18.62842,38.0,6
2137,18.6341,37.9,6
2138,18.63836,37.5,6
2139,18.63978,37.1,6
2140,18.64262,36.8,6
2141,18.64547,36.2,6
2142,18.64689,35.6,6
2143,18.64831,34.9,6
2144,18.65115,34.2,6
2145,18.65115,33.8,6
2146,18.64973,33.3,6
2147,18.64973,32.8,6
2148,18.64973,32.2,6
2149,18.65257,31.700000000000003,6
2150,18.65541,31.200000000000003,6
2151,18.65825,30.700000000000003,6
2152,18.65967,30.1,6
2153,18.66251,29.299999999999997,6
2154,18.66394,28.799999999999997,6
2155,18.66394,28.1,6
2156,18.66394,27.5,6
2157,18.66678,26.9,6
2158,18.67104,26.5,6
2159,18.6753,26.0,6
2160,18.68241,25.4,6
2161,18.68951,25.0,6
2162,18.69804,24.6,6
2163,18.70372,24.200000000000003,6
2164,18.71083,23.6,6
2165,18.71935,23.0,6
2166,18.73214,22.5,6
2167,18.74067,21.8,6
2168,18.74919,21.4,6
2169,18.75488,20.6,6
2170,18.76341,20.1,6
2171,18.77335,19.5,6
2172,18.78046,19.0,6
2173,18.78757,18.4,6
2174,18.79467,17.7,6
2175,18.80178,17.3,6
2176,18.80604,16.7,6
2177,18.80889,16.2,6
2178,18.81173,15.600000000000001,6
2179,18.81884,15.100000000000001,6
2180,18.82594,14.600000000000001,6
2181,18.83305,14.2,6
2182,18.843,13.7,6
2183,18.85722,13.2,6
2184,18.87143,12.7,6
2185,18.88423,12.0,6
2186,18.89702,11.399999999999999,6
2187,18.90982,11.0,6
2188,18.92404,10.399999999999999,6
2189,18.93968,10.0,6
2190,18.9539,9.600000000000001,6
2191,18.96954,9.2,6
2192,18.98518,8.8,6
2193,18.9994,8.399999999999999,6
2194,19.01078,8.0,6
2195,19.02358,7.600000000000001,6
2196,19.03638,7.300000000000001,6
2197,19.04918,6.899999999999999,6
2198,19.06483,6.399999999999999,6
2199,19.08047,6.0,6
2200,19.09185,5.5,6
2201,19.10323,5.0,6
2202,19.11177,4.4,6
2203,19.12173,3.9000000000000004,6
2204,19.13596,3.4000000000000004,6
2205,19.15303,3.0,6
2206,19.16868,2.5,6
2207,19.18291,2.0,6
2208,19.19287,1.5,6
2209,19.20425,1.0999999999999996,6
2210,19.21564,0.6999999999999993,6
2211,19.22987,0.40000000000000036,6
2212,19.24553,0.09999999999999964,6
2213,19.24837,0.1999999999999993,6
2214,19.23983,0.09999999999999964,6
2215,19.23272,0.09999999999999964,6
2216,10.03746,150.6000051392,5
2217,10.03028,150.500005136,5
2218,10.0231,150.00000512,5
2219,10.0188,149.4000051008,5
2220,10.01736,148.8000050816,5
2221,10.01592,148.3000050656,5
2222,10.01018,148.000005056,5
2223,10.00731,147.7000050464,5
2224,10.00156,147.3000050336,5
2225,9.99725,146.9000050208,5
2226,9.99295,146.4000050048,5
2227,9.98577,145.9000049888,5
2228,9.97858,145.500004976,5
2229,9.97284,144.9000049568,5
2230,9.96853,144.6000049472,5
2231,9.96278,144.2000049344,5
2232,9.9556,143.7000049184,5
2233,9.95129,143.4000049088,5
2234,9.94555,142.8000048896,5
2235,9.93836,142.3000048736,5
2236,9.92831,141.9000048608,5
2237,9.92112,141.3000048416,5
2238,9.91537,140.9000048288,5
2239,9.91394,140.4000048128,5
2240,9.91394,139.8000047936,5
2241,9.91106,139.3000047776,5
2242,9.91106,138.6000047552,5
2243,9.90819,137.9000047328,5
2244,9.90101,137.2000047104,5
2245,9.89382,136.8000046976,5
2246,9.89238,136.3000046816,5
2247,9.89095,135.8000046656,5
2248,9.8852,135.4000046528,5
2249,9.87514,135.00000464,5
2250,9.87083,134.4000046208,5
2251,9.86939,133.8000046016,5
2252,9.85933,133.3000045856,5
2253,9.85214,132.7000045664,5
2254,9.85071,132.3000045536,5
2255,9.84352,131.7000045344,5
2256,9.83202,131.1000045152,5
2257,9.82771,130.4000044928,5
2258,9.82915,129.8000044736,5
2259,9.82483,129.3000044576,5
2260,9.82052,128.8000044416,5
2261,9.82627,128.2000044224,5
2262,9.8349,127.70000440640001,5
2263,9.83633,127.10000438719999,5
2264,9.83921,126.3000043616,5
2265,9.84783,125.7000043424,5
2266,9.85646,125.4000043328,5
2267,9.86652,125.10000432320001,5
2268,9.88089,124.7000043104,5
2269,9.89813,124.50000430399999,5
2270,9.91106,124.00000428800001,5
2271,9.91968,123.40000426879999,5
2272,9.92974,122.90000425279999,5
2273,9.9398,122.30000423359999,5
2274,9.94842,121.7000042144,5
2275,9.95416,121.2000041984,5
2276,9.96278,120.40000417280001,5
2277,9.96997,119.80000415360001,5
2278,9.97571,119.20000413439999,5
2279,9.98146,118.70000411839999,5
2280,9.9872,118.30000410560001,5
2281,9.99151,117.9000040928,5
2282,9.99582,117.50000408,5
2283,10.00013,116.9000040608,5
2284,10.003,116.4000040448,5
2285,10.00874,116.000004032,5
2286,10.01305,115.6000040192,5
2287,10.01592,115.2000040064,5
2288,10.0188,114.9000039968,5
2289,10.0231,114.4000039808,5
2290,10.02885,114.000003968,5
2291,10.03316,113.6000039552,5
2292,10.04177,113.000003936,5
2293,10.05039,112.4000039168,5
2294,10.06187,111.9000039008,5
2295,10.07623,111.3000038816,5
2296,10.09058,110.6000038592,5
2297,10.10207,110.1000038432,5
2298,10.11499,109.500003824,5
2299,10.1236,108.9000038048,5
2300,10.1279,108.3000037856,5
2301,10.13364,107.8000037696,5
2302,10.14082,107.2000037504,5
2303,10.14513,106.8000037376,5
2304,10.14943,106.2000037184,5
2305,10.1523,105.8000037056,5
2306,10.15661,105.1000036832,5
2307,10.16235,104.500003664,5
2308,10.17096,104.000003648,5
2309,10.17669,103.500003632,5
2310,10.17956,103.1000036192,5
2311,10.181,102.6000036032,5
2312,10.18817,102.1000035872,5
2313,10.19535,101.500003568,5
2314,10.20252,100.9000035488,5
2315,10.20969,100.4000035328,5
2316,10.2183,99.8000035136,5
2317,10.22547,99.2000034944,5
2318,10.22978,98.6000034752,5
2319,10.23408,98.2000034624,5
2320,10.23695,97.9000034528,5
2321,10.23982,97.50000344,5
2322,10.24412,96.9000034208,5
2323,10.24986,96.500003408,5
2324,10.25416,96.2000033984,5
2325,10.25846,95.9000033888,5
2326,10.26564,95.6000033792,5
2327,10.27281,95.2000033664,5
2328,10.28141,94.500003344,5
2329,10.29145,93.9000033248,5
2330,10.29862,93.2000033024,5
2331,10.30722,92.6000032832,5
2332,10.31869,92.1000032672,5
2333,10.3273,91.7000032544,5
2334,10.3402,91.3000032416,5
2335,10.35454,90.8000032256,5
2336,10.36744,90.3000032096,5
2337,10.38177,89.8000031936,5
2338,10.39324,89.3000031776,5
2339,10.40327,88.6000031552,5
2340,10.40901,88.000003136,5
2341,10.41044,87.3000031136,5
2342,10.41331,86.6000030912,5
2343,10.41474,86.1000030752,5
2344,10.41474,85.6000030592,5
2345,10.4176,84.8000030336,5
2346,10.41904,84.2000030144,5
2347,10.4176,83.7000029984,5
2348,10.41617,83.2000029824,5
2349,10.41617,82.9000029728,5
2350,10.41331,82.50000296,5
2351,10.41044,82.1000029472,5
2352,10.40901,81.6000029312,5
2353,10.40614,81.2000029184,5
2354,10.40184,80.500002896,5
2355,10.39897,79.9000028768,5
2356,10.39754,79.4000028608,5
2357,10.39324,79.000002848,5
2358,10.38894,78.4000028288,5
2359,10.38894,77.9000028128,5
2360,10.38751,77.6000028032,5
2361,10.38751,77.2000027904,5
2362,10.39037,76.9000027808,5
2363,10.39754,76.2000027584,5
2364,10.40041,75.6000027392,5
2365,10.40041,75.1000027232,5
2366,10.40327,74.6000027072,5
2367,10.40614,74.3000026976,5
2368,10.40757,73.9000026848,5
2369,10.41187,73.4000026688,5
2370,10.41331,72.8000026496,5
2371,10.41474,72.3000026336,5
2372,10.4176,71.8000026176,5
2373,10.42047,71.3000026016,5
2374,10.4219,70.9000025888,5
2375,10.4262,70.500002576,5
2376,10.43194,70.1000025632,5
2377,10.43623,69.8000025536,5
2378,10.4391,69.4000025408,5
2379,10.44483,68.9000025248,5
2380,10.45056,68.4000025088,5
2381,10.45486,67.8000024896,5
2382,10.46059,67.2000024704,5
2383,10.46633,66.6000024512,5
2384,10.47206,66.1000024352,5
2385,10.47635,65.7000024224,5
2386,10.47922,65.2000024064,5
2387,10.48352,64.6000023872,5
2388,10.48495,64.1000023712,5
2389,10.48352,63.800002361599994,5
2390,10.48209,63.30000234560001,5
2391,10.48495,62.800002329600005,5
2392,10.48495,62.300002313600004,5
2393,10.48352,61.700002294399994,5
2394,10.48065,61.20000227840001,5
2395,10.47922,60.700002262400005,5
2396,10.47922,60.200002246400004,5
2397,10.47922,59.7000022304,5
2398,10.47922,59.10000221120001,5
2399,10.47779,58.500002192,5
2400,10.47349,57.9000021728,5
2401,10.47062,57.4000021568,5
2402,10.47206,56.8000021376,5
2403,10.47492,56.3000021216,5
2404,10.47635,55.700002102400006,5
2405,10.47635,55.200002086400005,5
2406,10.47635,54.600002067199995,5
2407,10.47779,54.2000020544,5
2408,10.48065,53.8000020416,5
2409,10.48638,53.3000020256,5
2410,10.49211,53.000002016,5
2411,10.49641,52.4000019968,5
2412,10.49498,51.9000019808,5
2413,10.49211,51.4000019648,5
2414,10.49211,50.9000019488,5
2415,10.49928,50.500001936,5
2416,10.50787,50.00000192,5
2417,10.51503,49.6000019072,5
2418,10.51933,49.000001888,5
2419,10.52506,48.500001872,5
2420,10.53366,47.9000018528,5
2421,10.54511,47.50000184,5
2422,10.55657,47.000001824,5
2423,10.56803,46.4000018048,5
2424,10.57662,45.8000017856,5
2425,10.58378,45.3000017696,5
2426,10.59094,44.7000017504,5
2427,10.60096,44.2000017344,5
2428,10.61385,43.6000017152,5
2429,10.62674,43.2000017024,5
2430,10.63533,42.7000016864,5
2431,10.64392,42.2000016704,5
2432,10.65107,41.7000016544,5
2433,10.6611,41.3000016416,5
2434,10.67255,41.000001632,5
2435,10.684,40.4000016128,5
2436,10.69545,40.0000016,5
2437,10.70547,39.500001584,5
2438,10.71548,39.1000015712,5
2439,10.72693,38.7000015584,5
2440,10.73838,38.3000015456,5
2441,10.74983,37.8000015296,5
2442,10.75698,37.3000015136,5
2443,10.76414,36.7000014944,5
2444,10.77272,36.3000014816,5
2445,10.77988,35.7000014624,5
2446,10.78703,35.2000014464,5
2447,10.79418,34.6000014272,5
2448,10.80277,34.1000014112,5
2449,10.80849,33.6000013952,5
2450,10.81135,33.000001376,5
2451,10.81564,32.50000136,5
2452,10.82422,32.000001344,5
2453,10.83281,31.600001331199998,5
2454,10.83567,31.100001315199997,5
2455,10.83567,30.600001299200002,5
2456,10.83996,30.1000012832,5
2457,10.84568,29.6000012672,5
2458,10.84854,29.1000012512,5
2459,10.85283,28.7000012384,5
2460,10.85712,28.100001219200003,5
2461,10.86284,27.5000012,5
2462,10.86713,26.800001177600002,5
2463,10.87285,26.2000011584,5
2464,10.88,25.700001142399998,5
2465,10.88858,25.3000011296,5
2466,10.8943,24.700001110400002,5
2467,10.90002,24.300001097600003,5
2468,10.90431,23.8000010816,5
2469,10.9086,23.3000010656,5
2470,10.91718,22.9000010528,5
2471,10.92576,22.700001046399997,5
2472,10.93434,22.1000010272,5
2473,10.93863,21.7000010144,5
2474,10.94006,21.2000009984,5
2475,10.94292,20.6000009792,5
2476,10.94578,20.1000009632,5
2477,10.9472,19.4000009408,5
2478,10.95006,19.000000928,5
2479,10.95435,18.500000912,5
2480,10.95864,18.000000896,5
2481,10.96293,17.50000088,5
2482,10.96722,17.000000864,5
2483,10.97294,16.6000008512,5
2484,10.98294,16.2000008384,5
2485,10.99295,15.7000008224,5
2486,11.00438,15.000000799999999,5
2487,11.01725,14.600000787199999,5
2488,11.02582,14.100000771200001,5
2489,11.03297,13.6000007552,5
2490,11.0444,13.2000007424,5
2491,11.06012,12.8000007296,5
2492,11.07584,12.3000007136,5
2493,11.09155,11.7000006944,5
2494,11.10441,11.200000678399999,5
2495,11.11727,10.7000006624,5
2496,11.1287,10.100000643200001,5
2497,11.1387,9.6000006272,5
2498,11.1487,9.100000611199999,5
2499,11.16012,8.8000006016,5
2500,11.17583,8.3000005856,5
2501,11.18726,7.800000569600002,5
2502,11.20011,7.3000005536,5
2503,11.21154,6.700000534400001,5
2504,11.22439,6.2000005183999995,5
2505,11.24295,5.6000004992,5
2506,11.26009,5.1000004832000005,5
2507,11.27722,4.600000467199999,5
2508,11.29435,4.1000004512,5
2509,11.30863,3.6000004352,5
2510,11.32575,3.2000004224000005,5
2511,11.34574,2.700000406399999,5
2512,11.36857,2.3000003935999995,5
2513,11.38855,1.9000003807999999,5
2514,11.39711,1.3000003616000004,5
2515,11.41138,0.7000003423999992,5
2516,11.42993,0.20000032639999965,5
2517,8.22885,150.9000048288,3
2518,8.22449,150.9000048288,3
2519,8.21723,150.7000048224,3
2520,8.21143,150.2000048064,3
2521,8.20562,149.7000047904,3
2522,8.19836,149.2000047744,3
2523,8.1911,148.7000047584,3
2524,8.18384,148.2000047424,3
2525,8.17657,147.7000047264,3
2526,8.16786,147.2000047104,3
2527,8.15769,146.7000046944,3
2528,8.15043,146.3000046816,3
2529,8.14462,145.9000046688,3
2530,8.14026,145.4000046528,3
2531,8.1359,144.9000046368,3
2532,8.13445,144.4000046208,3
2533,8.13445,143.9000046048,3
2534,8.13736,143.4000045888,3
2535,8.14317,143.1000045792,3
2536,8.14898,142.50000456,3
2537,8.15334,142.1000045472,3
2538,8.15769,141.6000045312,3
2539,8.1606,141.1000045152,3
2540,8.16205,140.6000044992,3
2541,8.1635,140.1000044832,3
2542,8.1635,139.6000044672,3
2543,8.16641,139.1000044512,3
2544,8.16931,138.8000044416,3
2545,8.17367,138.3000044256,3
2546,8.17948,137.8000044096,3
2547,8.18674,137.4000043968,3
2548,8.194,136.9000043808,3
2549,8.20417,136.4000043648,3
2550,8.21288,135.9000043488,3
2551,8.2274,135.4000043328,3
2552,8.24191,134.9000043168,3
2553,8.25933,134.4000043008,3
2554,8.27675,133.9000042848,3
2555,8.29271,133.4000042688,3
2556,8.30722,132.9000042528,3
2557,8.32318,132.4000042368,3
2558,8.33769,132.000004224,3
2559,8.3522,131.6000042112,3
2560,8.36525,131.1000041952,3
2561,8.37975,130.6000041792,3
2562,8.39426,130.2000041664,3
2563,8.40586,129.6000041472,3
2564,8.41601,129.2000041344,3
2565,8.43051,128.7000041184,3
2566,8.44355,128.3000041056,3
2567,8.4508,127.8000040896,3
2568,8.4537,127.3000040736,3
2569,8.4508,126.9000040608,3
2570,8.44645,126.500004048,3
2571,8.445,126.000004032,3
2572,8.4421,125.500004016,3
2573,8.4392,125.1000040032,3
2574,8.43485,124.7000039904,3
2575,8.42906,124.1000039712,3
2576,8.42181,123.6000039552,3
2577,8.41601,123.2000039424,3
2578,8.41456,122.8000039296,3
2579,8.41311,122.2000039104,3
2580,8.41311,121.6000038912,3
2581,8.41746,121.000003872,3
2582,8.42326,120.4000038528,3
2583,8.43341,119.9000038368,3
2584,8.4479,119.4000038208,3
2585,8.4595,118.9000038048,3
2586,8.47544,118.3000037856,3
2587,8.48993,117.8000037696,3
2588,8.50153,117.3000037536,3
2589,8.51457,116.8000037376,3
2590,8.52326,116.4000037248,3
2591,8.52906,115.9000037088,3
2592,8.5334,115.3000036896,3
2593,8.5392,114.9000036768,3
2594,8.54499,114.3000036576,3
2595,8.54934,113.8000036416,3
2596,8.55369,113.2000036224,3
2597,8.56093,112.7000036064,3
2598,8.56527,112.2000035904,3
2599,8.56817,111.6000035712,3
2600,8.56962,111.2000035584,3
2601,8.57252,110.7000035424,3
2602,8.57541,110.2000035264,3
2603,8.57976,109.6000035072,3
2604,8.5841,109.1000034912,3
2605,8.59134,108.6000034752,3
2606,8.59858,108.2000034624,3
2607,8.60583,107.7000034464,3
2608,8.61307,107.3000034336,3
2609,8.62031,106.8000034176,3
2610,8.62755,106.3000034016,3
2611,8.63623,105.8000033856,3
2612,8.64347,105.2000033664,3
2613,8.65216,104.7000033504,3
2614,8.6565,104.2000033344,3
2615,8.66084,103.6000033152,3
2616,8.66663,103.1000032992,3
2617,8.66953,102.6000032832,3
2618,8.67242,102.1000032672,3
2619,8.67387,101.7000032544,3
2620,8.67387,101.3000032416,3
2621,8.67387,100.8000032256,3
2622,8.67242,100.3000032096,3
2623,8.67387,99.7000031904,3
2624,8.67098,99.3000031776,3
2625,8.66953,98.7000031584,3
2626,8.66953,98.3000031456,3
2627,8.66808,97.8000031296,3
2628,8.66953,97.2000031104,3
2629,8.66808,96.8000030976,3
2630,8.66374,96.2000030784,3
2631,8.66084,95.7000030624,3
2632,8.65795,95.3000030496,3
2633,8.6565,94.8000030336,3
2634,8.6536,94.4000030208,3
2635,8.65216,94.000003008,3
2636,8.64492,93.6000029952,3
2637,8.64058,93.1000029792,3
2638,8.63334,92.6000029632,3
2639,8.62899,92.2000029504,3
2640,8.62755,91.7000029344,3
2641,8.6261,91.1000029152,3
2642,8.6261,90.6000028992,3
2643,8.62899,90.2000028864,3
2644,8.62755,89.7000028704,3
2645,8.62465,89.2000028544,3
2646,8.61886,88.6000028352,3
2647,8.61596,88.1000028192,3
2648,8.61451,87.7000028064,3
2649,8.61162,87.2000027904,3
2650,8.61017,86.7000027744,3
2651,8.60872,86.2000027584,3
2652,8.60727,85.6000027392,3
2653,8.60872,85.2000027264,3
2654,8.61017,84.7000027104,3
2655,8.61741,84.2000026944,3
2656,8.63044,83.6000026752,3
2657,8.64347,83.1000026592,3
2658,8.65216,82.6000026432,3
2659,8.66229,82.2000026304,3
2660,8.67532,81.7000026144,3
2661,8.68834,81.3000026016,3
2662,8.69992,80.8000025856,3
2663,8.7115,80.3000025696,3
2664,8.72163,79.8000025536,3
2665,8.73465,79.4000025408,3
2666,8.74188,78.9000025248,3
2667,8.74478,78.500002512,3
2668,8.75201,78.000002496,3
2669,8.76214,77.50000248,3
2670,8.77371,76.9000024608,3
2671,8.78817,76.500002448,3
2672,8.79685,76.000002432,3
2673,8.80408,75.6000024192,3
2674,8.81421,75.2000024064,3
2675,8.82288,74.7000023904,3
2676,8.8359,74.3000023776,3
2677,8.84746,73.8000023616,3
2678,8.85469,73.4000023488,3
2679,8.86048,73.000002336,3
2680,8.86481,72.6000023232,3
2681,8.86915,72.2000023104,3
2682,8.8706,71.7000022944,3
2683,8.86626,71.1000022752,3
2684,8.86192,70.7000022624,3
2685,8.85903,70.2000022464,3
2686,8.86048,69.7000022304,3
2687,8.86192,69.2000022144,3
2688,8.85903,68.7000021984,3
2689,8.85036,68.1000021792,3
2690,8.84313,67.6000021632,3
2691,8.84024,67.1000021472,3
2692,8.84024,66.6000021312,3
2693,8.84457,66.1000021152,3
2694,8.85325,65.6000020992,3
2695,8.8706,65.1000020832,3
2696,8.89372,64.500002064,3
2697,8.9154,64.000002048,3
2698,8.93852,63.6000020352,3
2699,8.96309,63.1000020192,3
2700,8.99054,62.6000020032,3
2701,9.00931,62.1000019872,3
2702,9.02231,61.500001968,3
2703,9.03387,61.000001952,3
2704,9.04686,60.500001936,3
2705,9.06419,60.1000019232,3
2706,9.08007,59.500001904,3
2707,9.09306,59.000001888,3
2708,9.10461,58.500001872,3
2709,9.11327,58.000001856,3
2710,9.12482,57.4000018368,3
2711,9.13348,56.9000018208,3
2712,9.1407,56.4000018048,3
2713,9.14647,55.9000017888,3
2714,9.1508,55.4000017728,3
2715,9.14935,54.9000017568,3
2716,9.14935,54.3000017376,3
2717,9.14647,53.9000017248,3
2718,9.14358,53.4000017088,3
2719,9.13059,52.9000016928,3
2720,9.12049,52.4000016768,3
2721,9.11327,51.8000016576,3
2722,9.10317,51.3000016416,3
2723,9.09595,50.9000016288,3
2724,9.09018,50.4000016128,3
2725,9.0844,49.9000015968,3
2726,9.08007,49.500001584,3
2727,9.08007,49.1000015712,3
2728,9.0844,48.8000015616,3
2729,9.08151,48.3000015456,3
2730,9.08007,47.9000015328,3
2731,9.08585,47.3000015136,3
2732,9.09451,46.8000014976,3
2733,9.10317,46.3000014816,3
2734,9.10317,45.8000014656,3
2735,9.10461,45.3000014496,3
2736,9.1075,44.8000014336,3
2737,9.10894,44.3000014176,3
2738,9.1075,43.7000013984,3
2739,9.10461,43.1000013792,3
2740,9.10172,42.6000013632,3
2741,9.09739,42.1000013472,3
2742,9.09018,41.7000013344,3
2743,9.08729,41.2000013184,3
2744,9.08729,40.8000013056,3
2745,9.0844,40.4000012928,3
2746,9.08007,39.9000012768,3
2747,9.08007,39.500001264,3
2748,9.08151,39.000001248,3
